Object,RA,DEC,DateObs,setting,WaveMin,WaveMax,Filename
HD167264,273.804054,-20.72863,2015-10-14T23:57:27.335,564,5817.7,5915.5,/HD167264/RED_564/HD167264_w564_redu_20151014_O4.fits
HD167264,273.803927,-20.72855,2014-09-16T02:43:14.024,564,5817.7,5915.5,/HD167264/RED_564/HD167264_w564_redu_20140916_O4.fits
HD167264,273.803927,-20.72855,2014-09-16T02:43:14.024,564,5874.3,5972.9,/HD167264/RED_564/HD167264_w564_redu_20140916_O5.fits
HD167264,273.803842,-20.72857,2014-09-15T02:09:56.835,564,5874.3,5972.9,/HD167264/RED_564/HD167264_w564_redu_20140915_O5.fits
HD167264,273.803836,-20.72912,2016-03-23T09:32:59.087,564,5874.1,5972.8,/HD167264/RED_564/HD167264_w564_redu_20160323_O5.fits
HD167264,273.804054,-20.72863,2015-10-14T23:57:27.335,564,5874.2,5972.9,/HD167264/RED_564/HD167264_w564_redu_20151014_O5.fits
HD167838,274.407168,-15.43118,2016-08-08T04:34:43.827,564,5817.6,5915.4,/HD167838/RED_564/HD167838_w564_redu_20160808_O4.fits
HD167838,274.40707,-15.43069,2018-09-02T03:07:54.191,564,5817.6,5915.4,/HD167838/RED_564/HD167838_w564_redu_20180902_O4.fits
HD167838,274.40707,-15.43069,2018-09-02T03:07:54.191,564,5874.1,5972.8,/HD167838/RED_564/HD167838_w564_redu_20180902_O5.fits
HD167838,274.407168,-15.43118,2016-08-08T04:34:43.827,564,5874.1,5972.8,/HD167838/RED_564/HD167838_w564_redu_20160808_O5.fits
HD167971,274.524444,-12.24321,2014-09-21T01:10:17.199,564,5817.7,5915.5,/HD167971/RED_564/HD167971_w564_redu_20140921_O4.fits
HD167971,274.524444,-12.24321,2014-09-21T01:10:17.199,564,5874.3,5972.9,/HD167971/RED_564/HD167971_w564_redu_20140921_O5.fits
HD168076,274.651533,-13.80117,2018-09-11T23:57:31.623,564,5817.6,5915.4,/HD168076/RED_564/HD168076_w564_redu_20180911_O4.fits
HD168076,274.651462,-13.80112,2018-09-12T01:05:42.041,564,5817.6,5915.4,/HD168076/RED_564/HD168076_w564_redu_20180912_O4.fits
HD168076,274.651462,-13.80112,2018-09-12T01:05:42.041,564,5874.1,5972.8,/HD168076/RED_564/HD168076_w564_redu_20180912_O5.fits
HD168076,274.651533,-13.80117,2018-09-11T23:57:31.623,564,5874.1,5972.8,/HD168076/RED_564/HD168076_w564_redu_20180911_O5.fits
HD169454,276.313909,-13.97875,2016-07-14T01:41:32.599,564,5817.6,5915.4,/HD169454/RED_564/HD169454_w564_redu_20160714_O4.fits
HD169454,276.313407,-13.9786,2016-07-24T06:24:38.679,564,5817.6,5915.4,/HD169454/RED_564/HD169454_w564_redu_20160724_O4.fits
HD169454,276.313909,-13.97875,2016-07-14T01:41:32.599,564,5874.1,5972.8,/HD169454/RED_564/HD169454_w564_redu_20160714_O5.fits
HD169454,276.313407,-13.9786,2016-07-24T06:24:38.679,564,5874.1,5972.8,/HD169454/RED_564/HD169454_w564_redu_20160724_O5.fits
HD170740,277.857121,-10.79633,2014-09-16T02:01:34.032,564,5817.7,5915.5,/HD170740/RED_564/HD170740_w564_redu_20140916_O4.fits
HD170740,277.857209,-10.79624,2015-04-24T09:06:21.213,564,5817.6,5915.4,/HD170740/RED_564/HD170740_w564_redu_20150424_O4.fits
HD170740,277.856616,-10.79631,2017-07-01T04:23:04.842,564,5817.6,5915.4,/HD170740/RED_564/HD170740_w564_redu_20170701_O4.fits
HD170740,277.857078,-10.79601,2016-05-05T04:55:55.421,564,5817.6,5915.4,/HD170740/RED_564/HD170740_w564_redu_20160505_O4.fits
HD170740,277.857031,-10.79609,2016-06-12T06:12:33.957,564,5817.6,5915.4,/HD170740/RED_564/HD170740_w564_redu_20160612_O4.fits
HD170740,277.857078,-10.79601,2016-05-05T04:55:55.421,564,5874.1,5972.8,/HD170740/RED_564/HD170740_w564_redu_20160505_O5.fits
HD170740,277.857209,-10.79624,2015-04-24T09:06:21.213,564,5874.2,5972.8,/HD170740/RED_564/HD170740_w564_redu_20150424_O5.fits
HD170740,277.857121,-10.79633,2014-09-16T02:01:34.032,564,5874.3,5972.9,/HD170740/RED_564/HD170740_w564_redu_20140916_O5.fits
HD170740,277.856616,-10.79631,2017-07-01T04:23:04.842,564,5874.1,5972.8,/HD170740/RED_564/HD170740_w564_redu_20170701_O5.fits
HD170740,277.857031,-10.79609,2016-06-12T06:12:33.957,564,5874.1,5972.8,/HD170740/RED_564/HD170740_w564_redu_20160612_O5.fits
HD170938,278.157261,-15.70219,2018-09-11T02:03:06.273,564,5817.6,5915.4,/HD170938/RED_564/HD170938_w564_redu_20180911_O4.fits
HD170938,278.157261,-15.70219,2018-09-11T02:03:06.273,564,5874.1,5972.8,/HD170938/RED_564/HD170938_w564_redu_20180911_O5.fits
HD171957,279.518829,-14.00457,2016-06-13T09:20:21.828,564,5817.6,5915.4,/HD171957/RED_564/HD171957_w564_redu_20160613_O4.fits
HD171957,279.518829,-14.00457,2016-06-13T09:20:21.828,564,5874.1,5972.8,/HD171957/RED_564/HD171957_w564_redu_20160613_O5.fits
HD172694,280.568857,-15.85619,2015-09-11T01:00:59.589,564,5817.7,5915.5,/HD172694/RED_564/HD172694_w564_redu_20150911_O4.fits
HD172694,280.56931,-15.8555,2015-08-16T03:30:36.738,564,5817.7,5915.5,/HD172694/RED_564/HD172694_w564_redu_20150816_O4.fits
HD172694,280.56931,-15.8555,2015-08-16T03:30:36.738,564,5874.2,5972.9,/HD172694/RED_564/HD172694_w564_redu_20150816_O5.fits
HD172694,280.568857,-15.85619,2015-09-11T01:00:59.589,564,5874.2,5972.9,/HD172694/RED_564/HD172694_w564_redu_20150911_O5.fits
HD179406,288.169751,-7.94024,2018-07-15T01:16:14.793,564,5817.6,5915.4,/HD179406/RED_564/HD179406_w564_redu_20180715_O4.fits
HD179406,288.169751,-7.94024,2018-07-15T01:16:14.793,564,5874.1,5972.8,/HD179406/RED_564/HD179406_w564_redu_20180715_O5.fits
HD180554,289.054463,21.39006,2016-06-12T06:54:30.728,564,5817.6,5915.4,/HD180554/RED_564/HD180554_w564_redu_20160612_O4.fits
HD180554,289.054463,21.39006,2016-06-12T06:54:30.728,564,5874.1,5972.8,/HD180554/RED_564/HD180554_w564_redu_20160612_O5.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5817.6,5915.4,/HD183143/RED_564/HD183143_w564_redu_20180903_O4.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5817.6,5915.4,/HD183143/RED_564/HD183143_w564_redu_20180907_O4.fits
HD183143,291.860579,18.29521,2018-09-07T02:44:59.052,564,5874.1,5972.8,/HD183143/RED_564/HD183143_w564_redu_20180907_O5.fits
HD183143,291.860771,18.29518,2018-09-03T02:08:56.580,564,5874.1,5972.8,/HD183143/RED_564/HD183143_w564_redu_20180903_O5.fits
HD184915,294.222322,-7.02738,2014-09-15T03:41:39.718,564,5817.7,5915.5,/HD184915/RED_564/HD184915_w564_redu_20140915_O4.fits
HD184915,294.222313,-7.02739,2014-09-16T04:08:32.410,564,5817.7,5915.5,/HD184915/RED_564/HD184915_w564_redu_20140916_O4.fits
HD184915,294.222725,-7.02811,2016-06-09T08:20:16.755,564,5817.6,5915.4,/HD184915/RED_564/HD184915_w564_redu_20160609_O4.fits
HD184915,294.222313,-7.02739,2014-09-16T04:08:32.410,564,5874.3,5972.9,/HD184915/RED_564/HD184915_w564_redu_20140916_O5.fits
HD184915,294.222725,-7.02811,2016-06-09T08:20:16.755,564,5874.1,5972.8,/HD184915/RED_564/HD184915_w564_redu_20160609_O5.fits
HD184915,294.222322,-7.02738,2014-09-15T03:41:39.718,564,5874.3,5972.9,/HD184915/RED_564/HD184915_w564_redu_20140915_O5.fits
HD185418,294.614183,17.25677,2014-09-23T01:09:06.489,564,5817.7,5915.5,/HD185418/RED_564/HD185418_w564_redu_20140923_O4.fits
HD185418,294.614393,17.25661,2014-09-22T02:29:38.804,564,5817.7,5915.5,/HD185418/RED_564/HD185418_w564_redu_20140922_O4.fits
HD185418,294.614393,17.25661,2014-09-22T02:29:38.804,564,5874.2,5972.9,/HD185418/RED_564/HD185418_w564_redu_20140922_O5.fits
HD185418,294.614183,17.25677,2014-09-23T01:09:06.489,564,5874.2,5972.9,/HD185418/RED_564/HD185418_w564_redu_20140923_O5.fits
HD185859,295.118334,20.47666,2015-09-20T01:28:52.846,564,5817.7,5915.4,/HD185859/RED_564/HD185859_w564_redu_20150920_O4.fits
HD185859,295.117587,20.47725,2016-08-14T01:36:06.410,564,5817.6,5915.4,/HD185859/RED_564/HD185859_w564_redu_20160814_O4.fits
HD185859,295.117686,20.47653,2016-08-13T03:07:33.142,564,5817.6,5915.4,/HD185859/RED_564/HD185859_w564_redu_20160813_O4.fits
HD185859,295.118334,20.47666,2015-09-20T01:28:52.846,564,5874.2,5972.8,/HD185859/RED_564/HD185859_w564_redu_20150920_O5.fits
HD185859,295.117686,20.47653,2016-08-13T03:07:33.142,564,5874.1,5972.8,/HD185859/RED_564/HD185859_w564_redu_20160813_O5.fits
HD185859,295.117587,20.47725,2016-08-14T01:36:06.410,564,5874.1,5972.8,/HD185859/RED_564/HD185859_w564_redu_20160814_O5.fits
HD186745,296.351328,23.94262,2016-09-09T00:28:18.735,564,5817.6,5915.4,/HD186745/RED_564/HD186745_w564_redu_20160909_O4.fits
HD186745,296.351634,23.94232,2015-09-20T02:27:00.923,564,5817.7,5915.4,/HD186745/RED_564/HD186745_w564_redu_20150920_O4.fits
HD186745,296.351634,23.94232,2015-09-20T02:27:00.923,564,5874.2,5972.8,/HD186745/RED_564/HD186745_w564_redu_20150920_O5.fits
HD186745,296.351328,23.94262,2016-09-09T00:28:18.735,564,5874.1,5972.8,/HD186745/RED_564/HD186745_w564_redu_20160909_O5.fits
HD186841,296.47611,24.09618,2016-09-10T00:43:10.673,564,5817.6,5915.4,/HD186841/RED_564/HD186841_w564_redu_20160910_O4.fits
HD186841,296.475818,24.0964,2016-09-09T01:37:07.668,564,5817.6,5915.4,/HD186841/RED_564/HD186841_w564_redu_20160909_O4.fits
HD186841,296.475818,24.0964,2016-09-09T01:37:07.668,564,5874.1,5972.8,/HD186841/RED_564/HD186841_w564_redu_20160909_O5.fits
HD186841,296.47611,24.09618,2016-09-10T00:43:10.673,564,5874.1,5972.8,/HD186841/RED_564/HD186841_w564_redu_20160910_O5.fits
HD203532,323.475741,-82.68376,2016-07-24T07:10:54.517,564,5817.6,5915.4,/HD203532/RED_564/HD203532_w564_redu_20160724_O4.fits
HD203532,323.476155,-82.68361,2014-09-23T02:32:25.040,564,5817.7,5915.5,/HD203532/RED_564/HD203532_w564_redu_20140923_O4.fits
HD203532,323.476155,-82.68361,2014-09-23T02:32:25.040,564,5874.3,5972.9,/HD203532/RED_564/HD203532_w564_redu_20140923_O5.fits
HD203532,323.475741,-82.68376,2016-07-24T07:10:54.517,564,5874.1,5972.8,/HD203532/RED_564/HD203532_w564_redu_20160724_O5.fits
HD210121,332.049574,-3.53134,2017-09-22T01:58:01.337,564,5817.6,5915.4,/HD210121/RED_564/HD210121_w564_redu_20170922_O4.fits
HD210121,332.049574,-3.53134,2017-09-22T01:58:01.337,564,5874.1,5972.8,/HD210121/RED_564/HD210121_w564_redu_20170922_O5.fits
HD22951,55.594176,33.96498,2016-08-29T09:01:41.985,564,5817.6,5915.4,/HD22951/RED_564/HD22951_w564_redu_20160829_O4.fits
HD22951,55.594176,33.96498,2016-08-29T09:01:41.985,564,5874.1,5972.8,/HD22951/RED_564/HD22951_w564_redu_20160829_O5.fits
HD23016,55.578845,19.70009,2014-09-23T07:33:12.108,564,5817.7,5915.5,/HD23016/RED_564/HD23016_w564_redu_20140923_O4.fits
HD23016,55.578911,19.70007,2014-09-20T06:37:09.333,564,5817.7,5915.5,/HD23016/RED_564/HD23016_w564_redu_20140920_O4.fits
HD23016,55.578911,19.70007,2014-09-20T06:37:09.333,564,5874.3,5972.9,/HD23016/RED_564/HD23016_w564_redu_20140920_O5.fits
HD23016,55.578845,19.70009,2014-09-23T07:33:12.108,564,5874.2,5972.9,/HD23016/RED_564/HD23016_w564_redu_20140923_O5.fits
HD23180,56.079541,32.28828,2016-08-19T09:45:17.992,564,5817.6,5915.4,/HD23180/RED_564/HD23180_w564_redu_20160819_O4.fits
HD23180,56.080197,32.2883,2014-09-23T08:52:02.053,564,5817.7,5915.5,/HD23180/RED_564/HD23180_w564_redu_20140923_O4.fits
HD23180,56.079973,32.28825,2014-10-29T06:37:47.279,564,5817.7,5915.5,/HD23180/RED_564/HD23180_w564_redu_20141029_O4.fits
HD23180,56.079603,32.28805,2017-08-27T09:02:31.999,564,5817.6,5915.4,/HD23180/RED_564/HD23180_w564_redu_20170827_O4.fits
HD23180,56.079541,32.28828,2016-08-19T09:45:17.992,564,5874.1,5972.8,/HD23180/RED_564/HD23180_w564_redu_20160819_O5.fits
HD23180,56.079603,32.28805,2017-08-27T09:02:31.999,564,5874.1,5972.8,/HD23180/RED_564/HD23180_w564_redu_20170827_O5.fits
HD23180,56.080197,32.2883,2014-09-23T08:52:02.053,564,5874.3,5972.9,/HD23180/RED_564/HD23180_w564_redu_20140923_O5.fits
HD23180,56.079973,32.28825,2014-10-29T06:37:47.279,564,5874.2,5972.9,/HD23180/RED_564/HD23180_w564_redu_20141029_O5.fits
HD23466,56.41853,6.04989,2018-07-31T08:55:38.713,564,5817.6,5915.4,/HD23466/RED_564/HD23466_w564_redu_20180731_O4.fits
HD23466,56.41853,6.04989,2018-07-31T08:55:38.713,564,5874.1,5972.8,/HD23466/RED_564/HD23466_w564_redu_20180731_O5.fits
HD24398,58.532869,31.88341,2014-09-23T08:26:59.424,564,5817.7,5915.5,/HD24398/RED_564/HD24398_w564_redu_20140923_O4.fits
HD24398,58.533094,31.88351,2016-09-14T08:37:19.287,564,5817.6,5915.4,/HD24398/RED_564/HD24398_w564_redu_20160914_O4.fits
HD24398,58.532869,31.88341,2014-09-23T08:26:59.424,564,5874.2,5972.9,/HD24398/RED_564/HD24398_w564_redu_20140923_O5.fits
HD24398,58.533094,31.88351,2016-09-14T08:37:19.287,564,5874.1,5972.8,/HD24398/RED_564/HD24398_w564_redu_20160914_O5.fits
HD27778,65.998959,24.30096,2014-11-22T04:32:51.489,564,5817.7,5915.5,/HD27778/RED_564/HD27778_w564_redu_20141122_O4.fits
HD27778,65.998873,24.30097,2014-10-29T08:16:37.330,564,5817.7,5915.5,/HD27778/RED_564/HD27778_w564_redu_20141029_O4.fits
HD27778,65.998959,24.30096,2014-11-22T04:32:51.489,564,5874.3,5972.9,/HD27778/RED_564/HD27778_w564_redu_20141122_O5.fits
HD27778,65.998873,24.30097,2014-10-29T08:16:37.330,564,5874.2,5972.9,/HD27778/RED_564/HD27778_w564_redu_20141029_O5.fits
HD303308,161.274641,-59.6685,2017-01-07T05:58:20.231,564,5817.6,5915.4,/HD303308/RED_564/HD303308_w564_redu_20170107_O4.fits
HD303308,161.274769,-59.66833,2017-05-01T03:02:25.561,564,5817.6,5915.4,/HD303308/RED_564/HD303308_w564_redu_20170501_O4.fits
HD303308,161.274641,-59.6685,2017-01-07T05:58:20.231,564,5874.1,5972.8,/HD303308/RED_564/HD303308_w564_redu_20170107_O5.fits
HD303308,161.274769,-59.66833,2017-05-01T03:02:25.561,564,5874.1,5972.8,/HD303308/RED_564/HD303308_w564_redu_20170501_O5.fits
HD34748,79.897179,-1.41189,2016-02-23T01:25:26.980,564,5817.6,5915.4,/HD34748/RED_564/HD34748_w564_redu_20160223_O4.fits
HD34748,79.896899,-1.4119,2016-04-06T00:19:17.780,564,5817.6,5915.4,/HD34748/RED_564/HD34748_w564_redu_20160406_O4.fits
HD34748,79.896899,-1.4119,2016-04-06T00:19:17.780,564,5874.1,5972.8,/HD34748/RED_564/HD34748_w564_redu_20160406_O5.fits
HD34748,79.897179,-1.41189,2016-02-23T01:25:26.980,564,5874.1,5972.8,/HD34748/RED_564/HD34748_w564_redu_20160223_O5.fits
HD36486,83.001635,-0.29904,2014-09-24T08:15:39.029,564,5817.7,5915.5,/HD36486/RED_564/HD36486_w564_redu_20140924_O4.fits
HD36486,83.001405,-0.29893,2014-09-30T06:16:10.758,564,5817.7,5915.5,/HD36486/RED_564/HD36486_w564_redu_20140930_O4.fits
HD36486,83.001612,-0.29928,2014-10-10T05:38:57.104,564,5817.7,5915.5,/HD36486/RED_564/HD36486_w564_redu_20141010_O4.fits
HD36486,83.001405,-0.29893,2014-09-30T06:16:10.758,564,5874.2,5972.9,/HD36486/RED_564/HD36486_w564_redu_20140930_O5.fits
HD36486,83.001612,-0.29928,2014-10-10T05:38:57.104,564,5874.2,5972.9,/HD36486/RED_564/HD36486_w564_redu_20141010_O5.fits
HD36486,83.001635,-0.29904,2014-09-24T08:15:39.029,564,5874.2,5972.9,/HD36486/RED_564/HD36486_w564_redu_20140924_O5.fits
HD36695,83.381056,-1.15626,2015-08-22T09:39:00.132,564,5817.7,5915.5,/HD36695/RED_564/HD36695_w564_redu_20150822_O4.fits
HD36695,83.381056,-1.15626,2015-08-22T09:39:00.132,564,5874.2,5972.9,/HD36695/RED_564/HD36695_w564_redu_20150822_O5.fits
HD36822,83.705039,9.48951,2014-09-26T08:09:45.836,564,5817.7,5915.5,/HD36822/RED_564/HD36822_w564_redu_20140926_O4.fits
HD36822,83.705039,9.48951,2014-09-26T08:09:45.836,564,5874.2,5972.9,/HD36822/RED_564/HD36822_w564_redu_20140926_O5.fits
HD36861,83.78449,9.93413,2016-02-22T02:56:29.168,564,5817.6,5915.4,/HD36861/RED_564/HD36861_w564_redu_20160222_O4.fits
HD36861,83.784496,9.93418,2014-09-26T08:44:23.326,564,5817.7,5915.5,/HD36861/RED_564/HD36861_w564_redu_20140926_O4.fits
HD36861,83.78449,9.93413,2016-02-22T02:56:29.168,564,5874.1,5972.8,/HD36861/RED_564/HD36861_w564_redu_20160222_O5.fits
HD36861,83.784496,9.93418,2014-09-26T08:44:23.326,564,5874.2,5972.9,/HD36861/RED_564/HD36861_w564_redu_20140926_O5.fits
HD36982,83.791005,-5.46489,2017-12-18T00:58:03.319,564,5817.6,5915.4,/HD36982/RED_564/HD36982_w564_redu_20171218_O4.fits
HD36982,83.791005,-5.46489,2017-12-18T00:58:03.319,564,5874.1,5972.8,/HD36982/RED_564/HD36982_w564_redu_20171218_O5.fits
HD37020,83.816039,-5.38743,2017-10-01T06:52:32.138,564,5817.6,5915.4,/HD37020/RED_564/HD37020_w564_redu_20171001_O4.fits
HD37020,83.815853,-5.3875,2017-08-26T08:36:53.103,564,5817.6,5915.4,/HD37020/RED_564/HD37020_w564_redu_20170826_O4.fits
HD37020,83.816039,-5.38743,2017-10-01T06:52:32.138,564,5874.1,5972.8,/HD37020/RED_564/HD37020_w564_redu_20171001_O5.fits
HD37020,83.815853,-5.3875,2017-08-26T08:36:53.103,564,5874.1,5972.8,/HD37020/RED_564/HD37020_w564_redu_20170826_O5.fits
HD37022,83.818606,-5.38975,2014-09-24T09:02:09.489,564,5817.7,5915.5,/HD37022/RED_564/HD37022_w564_redu_20140924_O4.fits
HD37022,83.818717,-5.38978,2016-02-22T03:38:53.883,564,5817.6,5915.4,/HD37022/RED_564/HD37022_w564_redu_20160222_O4.fits
HD37022,83.818606,-5.38975,2014-09-24T09:02:09.489,564,5874.3,5972.9,/HD37022/RED_564/HD37022_w564_redu_20140924_O5.fits
HD37022,83.818717,-5.38978,2016-02-22T03:38:53.883,564,5874.1,5972.8,/HD37022/RED_564/HD37022_w564_redu_20160222_O5.fits
HD37041,83.845195,-5.41604,2014-09-24T07:15:57.221,564,5817.7,5915.5,/HD37041/RED_564/HD37041_w564_redu_20140924_O4.fits
HD37041,83.845195,-5.41604,2014-09-24T07:15:57.221,564,5874.3,5972.9,/HD37041/RED_564/HD37041_w564_redu_20140924_O5.fits
HD37061,83.880579,-5.26731,2019-01-01T01:19:25.883,564,5817.6,5915.4,/HD37061/RED_564/HD37061_w564_redu_20190101_O4.fits
HD37061,83.880545,-5.2673,2016-09-12T09:08:03.643,564,5817.6,5915.4,/HD37061/RED_564/HD37061_w564_redu_20160912_O4.fits
HD37061,83.880579,-5.26731,2019-01-01T01:19:25.883,564,5874.1,5972.8,/HD37061/RED_564/HD37061_w564_redu_20190101_O5.fits
HD37061,83.880545,-5.2673,2016-09-12T09:08:03.643,564,5874.1,5972.8,/HD37061/RED_564/HD37061_w564_redu_20160912_O5.fits
HD37128,84.053268,-1.20192,2017-08-09T09:47:04.886,564,5817.6,5915.4,/HD37128/RED_564/HD37128_w564_redu_20170809_O4.fits
HD37128,84.053268,-1.20192,2017-08-09T09:47:04.886,564,5874.1,5972.8,/HD37128/RED_564/HD37128_w564_redu_20170809_O5.fits
HD37367,84.82599,29.21518,2014-10-11T08:16:32.750,564,5817.7,5915.5,/HD37367/RED_564/HD37367_w564_redu_20141011_O4.fits
HD37367,84.826102,29.21512,2017-02-23T01:03:53.912,564,5817.6,5915.4,/HD37367/RED_564/HD37367_w564_redu_20170223_O4.fits
HD37367,84.82599,29.21518,2014-10-11T08:16:32.750,564,5874.2,5972.9,/HD37367/RED_564/HD37367_w564_redu_20141011_O5.fits
HD37367,84.826102,29.21512,2017-02-23T01:03:53.912,564,5874.1,5972.8,/HD37367/RED_564/HD37367_w564_redu_20170223_O5.fits
HD37903,85.410142,-2.25882,2018-03-17T00:35:49.018,564,5817.6,5915.4,/HD37903/RED_564/HD37903_w564_redu_20180317_O4.fits
HD37903,85.409825,-2.25876,2014-09-29T07:18:08.984,564,5817.7,5915.5,/HD37903/RED_564/HD37903_w564_redu_20140929_O4.fits
HD37903,85.409825,-2.25876,2014-09-29T07:18:08.984,564,5874.3,5972.9,/HD37903/RED_564/HD37903_w564_redu_20140929_O5.fits
HD37903,85.410142,-2.25882,2018-03-17T00:35:49.018,564,5874.1,5972.8,/HD37903/RED_564/HD37903_w564_redu_20180317_O5.fits
HD39680,88.686437,13.85475,2019-01-01T02:30:50.217,564,5817.6,5915.4,/HD39680/RED_564/HD39680_w564_redu_20190101_O4.fits
HD39680,88.68631,13.85472,2018-02-14T02:26:19.769,564,5817.6,5915.4,/HD39680/RED_564/HD39680_w564_redu_20180214_O4.fits
HD39680,88.686437,13.85475,2019-01-01T02:30:50.217,564,5874.1,5972.8,/HD39680/RED_564/HD39680_w564_redu_20190101_O5.fits
HD39680,88.68631,13.85472,2018-02-14T02:26:19.769,564,5874.1,5972.8,/HD39680/RED_564/HD39680_w564_redu_20180214_O5.fits
HD40111,89.498395,25.95405,2015-09-27T08:13:36.962,564,5817.7,5915.5,/HD40111/RED_564/HD40111_w564_redu_20150927_O4.fits
HD40111,89.498579,25.95391,2014-10-29T08:45:15.553,564,5817.7,5915.5,/HD40111/RED_564/HD40111_w564_redu_20141029_O4.fits
HD40111,89.498686,25.95224,2014-11-04T08:03:25.779,564,5817.7,5915.5,/HD40111/RED_564/HD40111_w564_redu_20141104_O4.fits
HD40111,89.498579,25.95391,2014-10-29T08:45:15.553,564,5874.2,5972.9,/HD40111/RED_564/HD40111_w564_redu_20141029_O5.fits
HD40111,89.498686,25.95224,2014-11-04T08:03:25.779,564,5874.3,5972.9,/HD40111/RED_564/HD40111_w564_redu_20141104_O5.fits
HD40111,89.498395,25.95405,2015-09-27T08:13:36.962,564,5874.2,5972.9,/HD40111/RED_564/HD40111_w564_redu_20150927_O5.fits
HD41117,90.980162,20.13839,2016-02-22T01:45:37.591,564,5817.6,5915.4,/HD41117/RED_564/HD41117_w564_redu_20160222_O4.fits
HD41117,90.980046,20.13818,2015-09-27T07:58:00.301,564,5817.7,5915.5,/HD41117/RED_564/HD41117_w564_redu_20150927_O4.fits
HD41117,90.980046,20.13818,2015-09-27T07:58:00.301,564,5874.2,5972.9,/HD41117/RED_564/HD41117_w564_redu_20150927_O5.fits
HD41117,90.980162,20.13839,2016-02-22T01:45:37.591,564,5874.1,5972.8,/HD41117/RED_564/HD41117_w564_redu_20160222_O5.fits
HD43384,94.24486,23.74064,2015-09-30T08:24:24.122,564,5817.7,5915.4,/HD43384/RED_564/HD43384_w564_redu_20150930_O4.fits
HD43384,94.24486,23.74064,2015-09-30T08:24:24.122,564,5874.2,5972.8,/HD43384/RED_564/HD43384_w564_redu_20150930_O5.fits
HD45314,96.815695,14.88906,2018-02-12T03:13:30.368,564,5817.6,5915.4,/HD45314/RED_564/HD45314_w564_redu_20180212_O4.fits
HD45314,96.815695,14.88906,2018-02-12T03:13:30.368,564,5874.1,5972.8,/HD45314/RED_564/HD45314_w564_redu_20180212_O5.fits
HD49787,102.48136,-5.51339,2018-02-12T04:16:06.067,564,5817.6,5915.4,/HD49787/RED_564/HD49787_w564_redu_20180212_O4.fits
HD49787,102.481348,-5.51322,2018-02-15T03:39:25.709,564,5817.6,5915.4,/HD49787/RED_564/HD49787_w564_redu_20180215_O4.fits
HD49787,102.481348,-5.51322,2018-02-15T03:39:25.709,564,5874.1,5972.8,/HD49787/RED_564/HD49787_w564_redu_20180215_O5.fits
HD49787,102.48136,-5.51339,2018-02-12T04:16:06.067,564,5874.1,5972.8,/HD49787/RED_564/HD49787_w564_redu_20180212_O5.fits
HD50820,103.675047,-1.75673,2017-10-02T08:24:25.418,564,5817.6,5915.4,/HD50820/RED_564/HD50820_w564_redu_20171002_O4.fits
HD50820,103.674935,-1.75671,2017-12-18T04:55:26.678,564,5817.6,5915.4,/HD50820/RED_564/HD50820_w564_redu_20171218_O4.fits
HD50820,103.674935,-1.75671,2017-12-18T04:55:26.678,564,5874.1,5972.8,/HD50820/RED_564/HD50820_w564_redu_20171218_O5.fits
HD50820,103.675047,-1.75673,2017-10-02T08:24:25.418,564,5874.1,5972.8,/HD50820/RED_564/HD50820_w564_redu_20171002_O5.fits
HD53975,106.650004,-12.39389,2018-03-19T01:54:09.916,564,5817.6,5915.4,/HD53975/RED_564/HD53975_w564_redu_20180319_O4.fits
HD53975,106.650039,-12.39414,2015-01-30T01:48:11.695,564,5817.7,5915.5,/HD53975/RED_564/HD53975_w564_redu_20150130_O4.fits
HD53975,106.649973,-12.39408,2019-01-01T08:10:49.725,564,5817.6,5915.4,/HD53975/RED_564/HD53975_w564_redu_20190101_O4.fits
HD53975,106.649973,-12.39408,2019-01-01T08:10:49.725,564,5874.1,5972.8,/HD53975/RED_564/HD53975_w564_redu_20190101_O5.fits
HD53975,106.650004,-12.39389,2018-03-19T01:54:09.916,564,5874.1,5972.8,/HD53975/RED_564/HD53975_w564_redu_20180319_O5.fits
HD53975,106.650039,-12.39414,2015-01-30T01:48:11.695,564,5874.3,5972.9,/HD53975/RED_564/HD53975_w564_redu_20150130_O5.fits
HD54239,104.140128,-79.42027,2017-04-17T23:43:51.021,564,5817.6,5915.4,/HD54239/RED_564/HD54239_w564_redu_20170417_O4.fits
HD54239,104.140128,-79.42027,2017-04-17T23:43:51.021,564,5874.1,5972.8,/HD54239/RED_564/HD54239_w564_redu_20170417_O5.fits
HD54439,107.096765,-11.85223,2017-04-26T00:38:48.082,564,5817.6,5915.4,/HD54439/RED_564/HD54439_w564_redu_20170426_O4.fits
HD54439,107.096765,-11.85223,2017-04-26T00:38:48.082,564,5874.1,5972.8,/HD54439/RED_564/HD54439_w564_redu_20170426_O5.fits
HD54662,107.334329,-10.34678,2015-11-14T07:00:36.685,564,5817.7,5915.4,/HD54662/RED_564/HD54662_w564_redu_20151114_O4.fits
HD54662,107.334391,-10.34663,2015-11-21T06:10:07.630,564,5817.7,5915.4,/HD54662/RED_564/HD54662_w564_redu_20151121_O4.fits
HD54662,107.334329,-10.34678,2015-11-14T07:00:36.685,564,5874.2,5972.8,/HD54662/RED_564/HD54662_w564_redu_20151114_O5.fits
